,user,red_wine,white_wine,sparkling_wine,rose_wine,content
425,DiagonAllie1,0,0,0,1,"“I thought you would think I was overstepping the boundaries”, he replied honestly. 

“Some rules are made to be broken”, she whispered, transfiguring two water glasses into wine goblets &amp; levitating a bottle of muggle rosé wine from her cabinet."
426,oakieone,0,0,0,0,"@stonehurstoil Steak surely … You can accompany with ale ? Or cider, wine (red,white,rosé) stout … I could go on but I’d be rather pi**ed 🤷‍♂️"
427,auguststn,0,0,0,0,"ROSÉ, BURGUNDY, WINE, BLOOD, SCARLET, MARK, RUST, LIPS, CARNATIONS*, ROSES, RUBIES, MAROON!!! she wants to say RE-E-E-ED SO BAD 😫 https://t.co/qOGGjLFccy"
428,ElPirataMayfair,0,0,0,0,"Always wine o'clock at El Pirata.

White, rosé or red...which are you going for? All three for us 😉

Book a table here &gt;
https://t.co/RVuslK2LBx https://t.co/vPjFFXXk4b"
429,DiploPat_FCDO,0,0,0,0,"Took a few days off to explore the beautiful villages of #Kakopetria #Loufou and #Agros. Consumed trout, wine and rose water - probably not in equal quantities. #LoveCyprus #VisitCyprus https://t.co/CQlVlTKi9g"
430,JuliusIrvington,0,0,0,0,all i have to say about wine is that one entire bottle of Rosé counts as a beer
431,wagabagabobo5,0,0,0,0,"The glass was raised, the fire rose 
 The fullness of the wine, the dim last toasting 
 While at port, adieu or die"
432,MeiningersWBI,0,0,0,0,"»»Pricier in Pink: the Fight to Charge More for Rosé«« 
Read more: https://t.co/ANUsyvFHrG
#wine #winebusiness #wbi #meininger #winebusinessinternational"
433,MikeKraEYEam,0,0,0,0,"Worth reading. It’s not gonna be wine and rose for @elonmusk 

https://t.co/C6HEkx3PcN"
434,ChristinaPantz,0,0,0,0,"@serpentarq Lover is Champagne. 
Reputation is Whiskey on ice
Midnights Rosé
Folklore is Chardonnay 
Evermore is Port wine
1989 is a Moscow Mule
Red is hard cider 
Speak now is Moscato 
Fearless a Vodka coke 
And Taylor Swift is a Truly"
435,vrosewine,0,0,0,1,"We'll go when we're ready. A short trip is fun when we're too drunk even to think. A glass of rosé wine won't make you high. But a glass of burning liquor will leave a scar on your thigh. Now you have tasted the freedom, when are we going to Utah?"
436,GeorgonzolaDeli,0,0,0,0,"What better way to spend your Friday afternoon? 

#dogsoftwitter #dog #wine #friyay #winenot #rosé #largeone https://t.co/Pc7ys7KzZC"
437,packamama,0,0,0,1,"Is it just us who reallyyyy wants a white and rosé wine #emoji, as well as the red? 

Who do we need to talk to about getting these made? 

🍷🍷🍷🍷 https://t.co/uB37I0m04K"
438,PamRoseAuction,0,0,0,0,"Online Court Ordered Auction! 
Bidding Ends: Tuesday, November 1 at 10:00 am. 
Durango, Equinox, Back Hoe, Dirt Bikes, ATV, Furnishings, Tools, Wine, Collectibles, Freezer.

Register and BID NOW - https://t.co/RppNAvi5kv https://t.co/2ERFpnPt8t"
439,Lemon__Sucking,0,0,0,0,in maroon they are drinking rosè wine then why is the stain on the shirt burgundy
440,remembertoget,0,0,0,0,"To get at the shops: 
--
 • Swiss wine 
 • Rose gold glitter 
 • Geometric stencils 
 • A map of Worcester"
441,shape_bot,0,0,0,0,"The vintage rose square came on the plain paper. Then eight triangles joined, covered by wine."
442,PizazzMT,0,0,0,0,"Wine Sale!  We have 4 wines at a screaming deal, one white, two rosé's and a merlot.  Priced $8 to $14, while supplies last. First come, first served.
https://t.co/3enMWjD71d https://t.co/QaUenUZKEf"
443,JesseHo10974092,0,0,0,0,"Pierre Chavin Perle Rose Non-Alcoholic Sparkling Rose Wine 750ml (2 Bottles) TC9AY6J

https://t.co/Kq5fXQhq9b https://t.co/5f3dSeoK3a"
444,Bri8t_Li8t,0,0,0,0,@Notyourashh Rose wine 💖
445,MUNDUSVINI,0,0,0,0,+++ Pricier in Pink: the Fight to Charge More for Rosé +++ read more ---&gt;&gt;&gt;https://t.co/btkzBktjLs
446,0hJamie,0,0,0,1,"Just seen that @kylieminogue has a 0% sparkling rosé wine.

🙏 Let it be good 🙏 https://t.co/Ofpm52QcYv"
447,TerryTheTipste1,0,0,0,0,"Fairview Horse Racing

R7-Han Solo 9.2
R8-Cliff Top 18.10
R9-Cracklin Rose 7.2
Bet on Hollywood https://t.co/8ds8xzWezM 

#Horses #nsfwtwtًً  #Trending #PS4live #Live #TeJran  #Ethereum #NFL #Bavuma #chaelisa #Rain #Steph #CR7 #Babes #EPL #BinanceTTC #wine  #new #Bitcoin #BNB https://t.co/CVgWp1lMvJ"
448,female_original,0,0,0,0,"One for the weekend...🥂

Say cheers to Friday with the #VanHunks MCC sparkling rosé! 

Read my thoughts on why this is a bottle of bubbly to take note of: https://t.co/0lalIHSMko"
449,WomanWhimsical,0,0,0,0,@thelewdstoner Just a rose wine
450,bonnypitty,0,0,0,1,Like fully Ed on the deck with glowing eyes under the moonlight sparkly and I want to know how I managed to take a photo in such good lighting because I do remember I was pissed on rosé wine at the time
451,DORiberaUK,0,0,0,1,Congratulations to our winner Phil @winkerwoo who knew that the minimum ageing for a #RiberadelDuero rosé wine to be labelled Crianza is 6 months! https://t.co/lpfKfjvqEL
452,Smileyjanee,1,0,0,0,"I want a day full of just intimacy..candles lit, vanilla &amp; rose scents in the air…smooth r&amp;b playing in the background, red wine … back and body rubs while whispering soothing words of affirmations in our ears…

Pure essence and serenity…let’s surrender to eachother..🥺"
453,Edwina_A_Spanos,0,0,0,0,"Then, was my fave, @vassefelix with great hosting, stunning venue, and wonderful wine. A mix of 12 red, whites and a dry rose are on their way home! https://t.co/HfA5wgxikG"
454,cruelxkids,0,0,0,1,it's not even 9:30 and someone's ordered a whole bottle of rosé wine
455,StewieGriffins_,0,0,0,0,"Rose’s are like wine
Cacti are prickly

The beginning was fine
But damnnnn that escalated quicklyy"
456,winetourismza,0,0,0,0,"There's nothing that a glass of rosé can't solve—or in @Adele's case, in her latest music video, an entire river of it. | https://t.co/YerjZK6UJ8 via 
@harpersbazaarus
 
#Adele #IDrinkWine 🍷#RoséAllDay"
457,Thirsty_Bert,0,0,0,1,"2019 Holden Manz Hiro Rosé

🛒 &gt;&gt;&gt; https://t.co/GQ3xWsyICa

Delicious 4.4 star wine from Franschhoek. A Rosé Wine with 20 ratings from the Vivino community.

#AD #wine #redwine #whitewine #whisky https://t.co/wMmwPkZ59k"
458,Winehouseportu1,0,0,0,0,"Quinta Seara d' Ordens Rose Mater.
Quinta Seara d' Ordens Rose Mater is a ripe and intense wine, specific of the Terroir of the Douro, and a positive ageing in the bottle is predicytable for a period of 4 to 5 years after bottlinghttps://winehouseportugal.com/douro-wines/8626-qui https://t.co/by0n4ghV5l"
459,ShinyFancy,0,0,0,0,"@Smile1836 @cocainecross The trial had testimony of him spilling his wine on Amber in front of Jack. As well as Lily-Rose messaging him about his behaviour/drinking and testimony of her wanting to leave their vacation because of his drinking.

But yeah, an unopened bottle in a bottle shop?!  The  horror!"
460,Darrennixon3122,0,0,0,0,"Kylie Minogue, who launched her hugely popular wine business in 2020, has just produced her first non-alcoholic sparkling rosé after her fans told her there was a real need for good NA wines. “Although I have a wine brand, I am not a big drinker,” she tells us. https://t.co/CbvuPAfrEU"
461,adrianlittles,0,0,0,0,Jorja with a groovy tune… let me get my wine. https://t.co/bjDd2KeCyB
462,momoftwo_cats,0,1,0,0,"@blue_rose_sara Riesling? 🤣 I’m a white wine drinker. Actually, my favorite is Mamertino 😋"
463,So_mmel_ier,0,0,0,0,"00 Bruno Giacosa #Barbaresco is amazing. Ripe strawberry, luxardo cherry, raspberry, red plum skin, blood orange, balsamic, sandalwood, rose, violets, tar. Rich, bright acid. Drink now, keep 10 #wine #winetasting #sommelier https://t.co/8DIQgUa4v2"
464,Bugmadethebeat,0,0,0,0,Imma buy some wine ginger ale and alcohol and rose grenadine I'm having a hard time remembering the alcohol I mixed it with
465,VDecorAntiques,0,0,0,0,"Vintage Pfaltzgraff ""Tea Rose"" by Libbey Wine Goblets, Juice/rock and Stemmed Goblets Glassware https://t.co/89BdalTLyS via @Etsy"
466,RetiredIAm,0,0,0,0,@blue_rose_sara Neither. I'm not a wine fan.
467,Liza63O,0,0,0,0,"POP the Champagne Mini Champagne Bottle Labels ● SET of 12 ● Blush Rose Bachelorette Party Mini Wine Labels, Bridal Shower Br PGXCE3B

https://t.co/I8y4wXscgE https://t.co/dHennTMdJ4"
468,chikitinee,0,0,0,0,"THE BURGUNDY ON MY TSHIRT WHEN YOU SPLASHED YOUR WINE INTO ME AND HOW MY BLOOD RUSHED INTO MY CHEEKS SO SCARLET, IT WAS MAROON

Maroon quickly rose up to my favs, along with Midnight Rain and Glitch"
469,LouBookFest,0,0,0,0,"They paired The Habits of Squirrels with wine, nay, a delicious, refreshing rosé with hints of watermelon, and I couldn’t be happier. Thanks M.Judson Booksellers for an amazing night. #louisvillebookfestival https://t.co/ezw0aMv7mP"
470,nonsequitania,0,0,0,0,"@RosaMartorana @MonashCMRS Oh snap, I'm about to do mushroom tart 😅 Using the 1380s recipe that includes cheese (chèvre and manchego) though, so maybe options?
Rose pudding (a custard cream thing) is chilling in the fridge, and some wine has been mulled. Kitchen's a mess 🙂"
471,abbystanfordx,1,1,0,0,"@tobejustrees midnights: edibles
evermore: red wine
folklore: bubbles
lover: rosé
reputation: whiskey
1989: vodka
red: gin
speak now: white wine
fearless: beer 
debut: wine cooler"
472,LongLiveeBlack,0,0,0,0,I need to get a wine stand for my kitchen her Taylor port Stella rose and a few bottles for liqour
473,panoticalia,0,0,0,0,"This is panot_3419. Colors include Wine Berry, Cardin Green, Deep Fir, and Bulgarian Rose. https://t.co/U98YWv8Hyc"
474,MMtartaglia,0,0,0,1,@visicilia Beautiful London 🇬🇧 So many people !  Your dinner looks delicious 😋 Rosé wine 🍷 my favorite 😍
475,WindsOfTheWeird,0,0,0,0,"CE: #TwinPeaks The Return Rewatch

Observation #185

In The Return, wine takes its place in the pantry of mystical substances. Cole loves wine, and he seems to use it as a conduit for communication among the Blue Rose Task Force. A toast always precedes big  change or revelation. https://t.co/cjIfycTKUO"
476,WestVanCork,0,0,0,0,"From a couple who can’t quit their favorite box rosé to a sommelier’s Spätlese rabbit hole, people often develop intense attachments to particular wines. Should we be working harder to get outside our comfort zone? - by ⁦@LettieTeague1⁩  https://t.co/DzBhyRggVP"
477,AnnTran_,0,0,0,0,"The hills are alive with the aroma of Chianti Rufina! Aged in the Sangiovese-Chianti tradition, I Veroni vineyards introduced me to four new wines, 2 reds, a Rosé, and a White blend. IGT (Indicazione Geografica Tipica) = allows foreign grape varieties. Saluti! #wine  #IVeroni  🇮🇹 https://t.co/HbKAnQG4pw"
478,casualliecruel,1,1,0,0,"if folklore is white wine and evermore is red wine, midnights is rosé."
479,mikeboy898,1,1,0,0,"@serpentarq Midnights is champagne 
Evermore is spiked cider 
Folklore is red wine 
Lover is rosé
Reputation is tequila 
1989 is vodka 
Red is whiskey 
Speak Now is white wine 
Fearless is Prosecco 
Taylor Swift is pumpkin ale"
480,GloriousTB,0,0,0,0,@PJG_Sport All trying to make sure they avoid having to buy Shuggie his bottle of rose wine in their round lol
481,surrexi,0,0,0,0,"next children in need special should be charley, rose, and yaz meeting in a wine bar and swapping stories about the difficulties involved in being in a relationship with the doctor #DoctorWho"
482,col_insights,0,0,0,0,"Sometimes, you just need to stop and smell the Rosé — and delicious tapas, too! 🍷We recently hosted a wine &amp; tapas pairing at @VinoVenueAtl with our team; check out our favorite shots (and pours) from the evening!

#CollectiveInsights #LifeAtCI #HappyHour #ConsultingAtlanta https://t.co/Y1UKTtdrDH"
483,punch_drink,0,0,0,0,Great rosé under $25? We tasted more than two dozen to find the very best. https://t.co/L9WCYcDZhe
484,WinecriticB,0,0,0,0,"Holmes Winery 2010 Rose: An acidic wine, packed with vinegary cappuccino and chicory. Good with Roquefort or SALTED ALMONDS."
485,OceanBelleShop,0,0,0,0,Wine Lover Shirt | Wine Shirt | Rose All Day | Gender Neutral Shirt https://t.co/QsSZGq5cDf via @Etsy
486,youbelongwitht,0,0,0,0,Taylor bad wine is still wine I’ll drink any cheap-ass screw top rose any day
487,kathygpr,0,0,0,0,"If you love democracy just as much as a delicious rosé it's your time to shine!

Meet @briantylercohen's Codify Roe-sé – all profits go to @FieldTeam_6 and their mission to #RegisterDemocrats!

Don't whine. Wine!

#RoevemberIsComing #Voterizer  https://t.co/OqIQ4tb4pW"
488,winebottledaily,0,0,0,0,"2021 Rosé of Pinot Noir= Direct press intentional rosé made from old vine Pinot Noir. Fermented in neutral oak and stainless steel, this wine provides crisp refreshing fruits and plush weight;   https://t.co/kOgNtHKbWb https://t.co/e1gu0ZNIyH"
489,510PearlNapa,0,0,0,0,"Let's raise a glass of  Yellow Rose Wine 2018 Chardonnay – Russian River Valley and share it with a sister!

Don't forget to get yours at https://t.co/D9qSSlrS8H

#alphasigmatau #ast #definingexcellence #510pearlnapavalley https://t.co/kAtvfD0tVf"
490,kathygpr,0,0,0,0,"If you love democracy just as much as a delicious rosé now's your time to shine!

Meet @briantylercohen's Codify Roe-sé – all profits go to @FieldTeam_6 and their mission to #RegisterDemocrats!

Wine don't whine!

#RoevemberIsComing #Voterizer  https://t.co/8uZVkzpwcx"
491,DaydreamerStats,0,0,0,0,@Adele’s  “I Drink Wine” has rose to 114th on the iTunes singles chart and “Easy On Me” is at 199th! https://t.co/Z6lGBqXBMv
492,SoniCubed,0,0,0,0,"Believe it or not, rosé is up to the task @WineEnthusiast 

See how these wine pairings work: https://t.co/JehOXVwzVm https://t.co/sTL2kdhx31"
493,AlpfaSacramento,0,0,0,0,"Thank you, Tuxedo Den, for hosting our ERGs Mixer catered by Chef Ramiro Alarcon; we're grateful for your participation and generosity! Thank you, Acheson Wine Company the Midtown Rosé - NEW BLEND was a favorite!
See you at our next mixer! https://t.co/aOKESYOMJD"
494,ThisUnwstdLife,0,0,0,0,Kylie Minogue launches first ever alcohol-free rose wine ⁦@kylieminogue⁩  https://t.co/LbUpGFLih9
495,AlpfaSacramento,0,0,0,0,"Thank you, TuxedoDen, for hosting our ERGs Mixer catered by Chef Ramiro Alarcon; we're grateful for your participation and generosity! Thank you, Acheson Wine Company the Midtown Rosé - NEW BLEND is a HIT!
See you at our next mixer! https://t.co/Cg2P3EVVT0"
496,WineEnthusiast,0,0,0,0,"An indigenous American grape, Muscadine can produce red, white or rosé wines. Learn what Muscadine wine is and how it’s changing.  https://t.co/zl1D8nJkJX"
497,DeveyElise,0,0,0,0,"I’m running into the same old story of men that don’t listen because I have boobs. To their detriment. Be prepared to make 4,000 cases of rose wine I guess. 🤷🏼‍♀️"
498,iBelieveYouA,0,0,0,0,"Tara Roberts testifying about having to arrange a helicopter to take Lily Rose off the island because she was upset about her fathers drinking. Roberts also testifying about Depp passing out face down on the beach in front of Jack, but OmG AmBeR BOugHt WiNe WhEN WiTH her DauGhter https://t.co/bJZlSi5Eki"
499,lilian_chiwera,0,0,0,0,"@kylieminogue I don’t drink much wine Kylie, just wanted to say you look ‘Sparkling Rose’ &amp; as it’s alcohol free…😍🤩"
500,BoontaVista,0,0,0,0,"happy birthday to colleague, friend, wine mum and certified genius @LucyXIV. have a little rosé in your coffee this morning on us 😂😂😂 https://t.co/d1HPMQLiLl"
501,kyliesoniquelvr,0,0,0,0,"Spare us the fake outrage over Amber drinking some wine whilst with her child when jaundice Johnny was giving weed to his underage daughter, Lily Rose."
502,Adriana0588,0,1,0,0,If white wine is b**** diesel and rosè is princess petrol?! What do we call red wine? @jomcnally #proseccoexpress
503,cono_sur,0,0,0,0,Why not? -&gt; Rosé-tinted spectacles: Can #rosé ever be Grand Cru? https://t.co/23IJsUWz34 via @teamdb #wine https://t.co/j0M1Emks07
504,CharlesRoseWine,0,0,0,0,"Superb #Rose #Spumante! Quaffable pink #sparkling #wine with notes of raspberry

Buy online: https://t.co/0ecrTcmLr8 https://t.co/Pr2mxXWY0n"
505,BlueCDNDem,0,0,0,0,"@krisalteyespy Rose wine, Real Housewives, Bahamas, Paris, My Mom ❤️, my baby 🐩 and chapstick"
506,briii_elle,0,0,0,0,rose broken hookah broken no more wine unt uhh 🫠
507,winebottledaily,0,0,0,0,"2020 Celebration Sparkling Rosé of Syrah= Made from cool climate Syrah and Grenache, bursting with berries! It is a balanced and fruity and floral wine with a palate of juicy, sweet raspberries, blueberries, herbs, and citrus;   https://t.co/kOgNtHKbWb https://t.co/ykNryDGC8p"
508,katykammedia,0,0,0,0,"#lowandno making the mainstream... remember that GenZ rate 'influencers' WAY higher than every other recommendations- and they are our future customers....
https://t.co/Xw05aMmKtT"
509,MaryEMcCavert,0,0,0,0,"Hotel-Choose how you would like to personalise your stay:
- double/twin  - red/white/rose wine 
- handmade chocs  - balloons 
- fruit basket  - flower bouquet

Me-a disabled person: silently whispers, “can I just have the option to book an accessible room online please guys?* 1/2"
510,Frenchbiche,0,0,0,0,"@bollewrites @SunDevilLover I got you. I knew what you meant! I speak wine, especially rosé, fluently! 
🥂🍷"
511,winecellargrp,0,0,0,0,Our #MyCellarCollection feature this week is a beautiful Brut Rosé. The Wine Cellar is donating $1 of every Rosé bottle sold this month to Susan G. Komen. Shop in-store or online now! https://t.co/FqR7VuzLlS #TheWineCellarGroup #SusanGKomen #ThinkPink https://t.co/5S5kIekwqO
512,Agentgodsgift,0,0,0,0,"@kylieminogue Whilst you Ms Minogue are a very tasty vintage!  If your Rose is non-alcoholic, it isn't wine! Like plant-based Bacon, it isn't bacon!  I just can't get that fact out of my head...  Great! Got that bloody song in my head now... Great!"
513,thomsonandscott,0,0,0,0,"“Upmarket brand Thomson &amp; Scott, meanwhile, recently scored a major retail win with the launch of its entire range - which includes Brut, Sparkling Rosé and Noughty Rouge wines – into @waitrose” 

Most exciting bit @TheGrocer celeb story was at the foot https://t.co/XH9KgFwwhn https://t.co/wy1uEHUvgw"
514,thomsonandscott,0,0,0,0,"“Upmarket brand Thomson &amp; Scott, meanwhile, recently scored a major retail win with the launch of its entire range - which includes Brut, Sparkling Rosé and Noughty Rouge wines – into Waitrose.” 

Most exciting bit @TheGrocer celeb story was at the foot https://t.co/ucRqSgfPj5 https://t.co/Mq4q65yIUl"
515,I_a_c_o_b_u_s,0,0,0,0,@joecousins89 @brighton_gay You can’t beat wine… I’m a rosé boy though. Preferably Provence 😉👌🏻✌🏻
516,GrahamLawn,0,0,0,0,The minimum of six month’s aging to let it’s delicate flavours develop into a zesty rosé wine.🍷😋🍷 #RiberadelDuero #DORibera @DORiberaUK https://t.co/AfOsd6Kyol
517,GrahamLawn,0,0,0,0,@DORiberaUK The minimum of six month’s aging to let it’s delicate flavours develop into a zesty rosé wine.🍷😋🍷 #RiberadelDuero #DORibera
518,gitxtbot,0,0,0,0,"NOELLE: here in mondstadt, the rose represents the saying ""as wine bottles are corked, so too are my lips sealed."" it reminds me to— what? ...roses represent love in your hometown? i—i had no idea the rose held such a... passionate meaning."
519,KylieTWST,0,0,0,0,"As Kylie Minogue introduces her first alcohol-free sparkling rosé, she explains why so many of us are cutting back. #kylieminoguewines #kylieminogue #kylie 

➡️ https://t.co/tqsmbIsM33 https://t.co/ePzXUyoPpO"
520,GinRaiders,0,0,0,0,"Bubbles Without Booze: Kylie Minogue Adds Alcohol-Free Sparkling Rosé to Her Wine Portfolio
https://t.co/PgH7Pxd7Xw https://t.co/C1gRZjoh2p"
521,The_Lion_Hotel,0,0,0,0,"🧀 Graze Boards, every Friday in November 🧀
Perfect for sharing while you have a catch up with friends.  Graze Boards are £20 or add a bottle of house red, white or rose wine for £30. https://t.co/MpqA4DGR0J"
522,wine__ish,0,0,0,0,"The wineup 🙌🏾
Our summertime wine recommendations last night 🥰🍷

@MullineuxWines Kloof Street Chenin
@babylonstoren Viognier
@GrootePost Seasalter Sauv Blanc 
@holdenmanz Rothko Rose

Simply divine! https://t.co/kpbiY0Jfcj"
523,B101Philly,0,0,0,0,"Cheers, #Adele! 🍷 The music video for #IDrinkWine is here 🎥 🎵 
https://t.co/eW2RnI3DPS"
524,InvestigatorKH,0,0,0,0,"@bollewrites It’s acceptable to drink Rose, or any wine, any time you want!! 😄"
525,WineOnTheDime,0,0,0,0,It's time for the penultimate review of this year's Texas Wine Month theme. I'm bringing back another bottle from French Connection Wines. Let's take a look at their 2021 Vin Gris Rosé. https://t.co/hNtU3S6eUV #wine #texas #rosé
526,gutkowski20bik,0,0,0,0,"Wine Tote Picnic 6 pc  Travel Set: Wine Bag | Rose Gold Vacuum Insulated Stemless Tumblers &amp; Lids | Bottle Pourer &amp; Aerator | VQDBQFV

https://t.co/Y7FsWJXSi4"
527,andifigoimgoin,0,0,0,0,"@adoraluzorel picture 1 shows the colors you find when you google the ones she mentioned in maroon. 
and yeah ist not white, its rosé. but rosé (the wine) is almost white https://t.co/v0RDWiOtFE"
528,freyac99,0,1,0,0,"@serpentarq Rep is gin, lover is rosé, folklore is white wine, evermore is rum and midnights is straight vodka"
529,millie67nt,0,0,0,0,"Tropical Decor - Pink Flamingo Wine Glasses - Sea Turtle Crystal Goblet - Rose Gold Pineapple - Glass Engraving - Custom Wine 0RBHGZN

https://t.co/P1bLDf3MsV"
530,murazikelqdc,0,0,0,0,"Mercer Estates Valentine's Day Gift Pack with Chukar Cherries, Wine Glasses and Rose, 1 x 750 mL C9ZY5J4

https://t.co/sFMrdpQYmP"
531,robbieduff7,0,0,0,0,@kylieminogue My favourite wine is rose but with the alchohol🤗
532,Sostraveluk,0,0,0,0,A MUST for sure #MustWineBar 🍷 We enjoyed their rose wine from the #dourovalley &amp; some nibbles! #london #cheers #ThirstyThursday #travels @chancetotravel https://t.co/USwsG8vzPM
533,qiaolab,0,0,0,0,Kylie Minogue launches first ever alcohol-free rose wine #KylieMinogue #ROSE #wine #alcoholfree  ▶https://t.co/tBjRX7VBmG
534,OurPlaceToNest2,0,0,0,0,Today two families become one. Wine Navy Blue Ivory Gold mix of 50 Pcs satin flower petals for wedding decor rose petals artificial flower petals starting from $16.25 at https://t.co/6Te7MB8JQi See more. 🤓 #decor #wedding https://t.co/JlJxgZmo4m
535,corneilastreet,1,1,0,0,"debut is apple sparkling cider
fearless is pina colada
speak now is grape juice 🍷 
red is bloody mary
1989 is tequila shots and white claws
reputation is straight whiskey and rum
lover is rosé
folklore is white wine
evermore is red wine
midnights is champagne"
536,Audacy,0,0,0,0,"If taking a boozy float down an @Adele themed lazy river with a nice rosé is wrong, then we don't want to be right 😚🍷

➡️ Check out her music video for #IDrinkWine: https://t.co/sNpTzNoYXc https://t.co/Rt45H8Hxko"
537,majesticwgc,0,0,0,0,Open to taste this week in Majestic Welwyn #rose #wine #Majestic #Majesticwelwyn #wgc #opentotaste https://t.co/j2laHGRyS3
538,dennycyn,0,0,0,0,"Nº 5 Rosé Makes a great selection for National Breast Cancer Awareness Month.  A hug in a bottle for someone special.  No sugar added. ever!  

https://t.co/cMHyGOm2wZ

Aurevoir!

Cynthia Denny
650-520-7954 https://t.co/GZVFi1pM8h"
539,DYvineyards,0,0,0,0,"I’ll be here on Saturday sharing a table with friends @XistoWines … come say ‘Hello!’ and try our wines… the venue is the @Bristol_Beacon 🙌

@bristol_vine 

#wine #englishwine #bristol #somerset #rosé #fizz #sparklingwine #wineevent #drink #bristolevent https://t.co/Z8GjCU9XZK"
540,DymoltWines,0,0,0,0,"Find the perfect gift with our highly sought collection.

https://t.co/WVwqnmXMbj 
_____________________________________
#craftedcandyfloss #no_more_boring_drinks #dymoltfamilywines #crystalsip_rose_the_day_away #wine_me_up_and_watch_me_go #beautyplug #businessoverwine #dymolt... https://t.co/Z2J9PlW84g"
541,norfolk_wine,0,0,0,0,"Join me at @lastwinebar in #Norwich for an evening of prosecco, hosted by UK Prosecco DOC ambassador, Neil Phillips (@TheWineTipster). He will present 8 Prosecco wines including brut, extra dry and Rosé styles, paired with authentic Cicchetti. 🥂🍾

Book: https://t.co/ySVbo5aD9l https://t.co/9MRl56qczH"
542,WineSpectator,0,0,0,0,"RECIPE: Try this healthier #recipe twist on a classic paired with a ripe white #wine or a rich #rosé.

https://t.co/QJPBOiYElv"
543,MerfRadio,0,0,0,0,"It's time to bust out the rose! #Adele #IDrinkWine 

https://t.co/9FTV27TyhV"
544,okanagantaste,0,0,0,0,"I can't be the only person whose first reaction to @Adele's new video was, ""That's not how to hold a nice glass of #wine, you're warming up that rosé, @#&amp; damn it!"" https://t.co/lYM9Rmcu3c"
545,KruspesLeftBoob,0,0,0,0,"@P_U_P_P_E imo it depends what wine you drinking, it's not like I have had a lot of wine but I don't really like rosé (idk how it's spelled) red and white are fine imo"
546,Tesco,0,0,0,0,"We just can’t get this alcohol-free wine out of our head! 🎶 All the lovers of Sparkling Rosé, this is especially for you 🍾🌹 @kyliewines @kylieminogue https://t.co/k9rkEKOsm3"
547,MYundt94,0,0,0,0,"WATFOERS Disco Flash Ball Cocktail Cup Nightclub Bar Party Flashlight Straw Wine Glass Drinking Syrup Tea Bottle Rose Gold B ZMTP2NE

https://t.co/SPltKgWSOX https://t.co/Dm790vIo01"
548,PaulEnos0,0,0,0,0,"a witch hat
a dunce cap
Coneheads

looking at the world through rose colored glasses

Proverbs 23:31-32 
don’t gaze at wine because it is red
because it gleams in the cup and goes down smoothly
In the end it bites like a snake and stings like a viper"
549,danithesapphic,1,1,0,0,"@serpentarq folklore is white wine, evermore is red wine and midnights is my roommates cheapass screw top rosé."
550,leyahlovee,0,0,0,0,Taylor Port is Wild Irish Rose in a wine bottle. yall drink anything thats trending thats how i know yall gone be crack heads
551,thehighbury,0,0,0,0,"New wine at the Pub!
Dark Horse - Pinot Noir / Sauv Blanc / Rośe https://t.co/4cd8XY14CP"
552,RatoreSamu,1,1,0,0,"debut: water
fearless: apple juice
speak now: herbal tea
red: pumpkin spice latte
1989: beer
reputation: whiskey
lover: red wine
folklore: white wine
evermore: champagne
midnights: roommate's cheap ass screw top rosé"
553,icytingzx,0,0,0,0,"Johnny with a red cup: 'Literally an alcoholic 😡'
Amber at a wine store with a whole wine bottle juggling her kid and some rose: 'Omg look at her she is so precious 🥹' https://t.co/RET0ACgiRi"
554,laurbyrinth,1,1,0,0,"@serpentarq 1989 is champagne for me idk why
rep is whiskey
lover is rosé
folklore is white wine
evermore is red wine
midnights is straight vodka"
555,jeongvanilla,0,0,0,0,"planning to dye my hair, but im still having a dilemma between choosing wine red or old rose 🤔"
556,englishtrad,1,1,0,0,"yeah i have multiple personalities, they’re called red wine, white wine, rosé, champagne, whiskey, brandy, gin, vodka, beer, etc"
557,DebLaughton,0,0,0,0,"Our Wine Tasting Masterclass with ⁦@SusyAtkins⁩ starts with the Provençal Rose wine by Chateau Miraval; the vineyard and label owned by the actor Brad Pitt.
A beautiful dry rose, premium wine. https://t.co/8hMJj7ORLA"
558,geezbritty,0,0,0,0,@carlsssssssssjr It was a sparking wine but it was good!! BJ’s has a rosé rita and it’s my fav.
559,stovesses,0,0,0,0,"🇬🇧🎥 Britt Ekland as Willow in The Wicker Man (Robin Hardy, 1973). 'Oh, her lips are as rose as her wine is a treat. Her whisky is good and her figure is neat. And while she is serving her bitter she's sweet. The landlord's daughter'. https://t.co/hKEerwe6sm"
560,ws_restaurant,0,0,0,0,"✨ 14 stunning &amp; varied new additions to our wine collection

Which @hnwines  are you excited to try?
- The beautiful Rose Champagne from Duval-Leroy
- The exquisite Cabernet Franc from Argentina 
- Wines from the ever-demanding yet hard-to-acquire region of Burgundy https://t.co/eo5AMFaSQF"
561,allauthor,0,0,0,0,"A riveting mystery read! It is hard to put down. Grab a copy of ""Parsley, Sage, Rose, Mary &amp; Wine"" now. #romance #fiction #mystery #suspense #romantic  @LyndaReesauthor Buy Now --&gt; https://t.co/rOq6XIBlrQ https://t.co/zJOY4GQeHa"
