,user,red_wine,white_wine,sparkling_wine,rose_wine,content
495,TVArt4Us,1,0,0,0,"5/5 Also if u hadn’t all guessed I have PMT, am watching old episodes of Married at First Sight &amp; have just been told I need another MRI and maybe a CT. 
Look after myself? Heck yes, I’m drinking red wine and cuddling my animals, that’s looking after myself pretty well I reckon"
496,NeoVanMan,1,0,0,0,@Martin220364 @BinkyBinkers Does red wine have the same benefits? 🤔🍷
497,Computerquotes,1,0,0,0,"Absolutly destoryed on red wine, sory guys"
498,davidbarrett7,1,0,0,0,@silentkil_er Red Wine 🍷
499,TXTFAlRY,0,0,0,0,@juhaknyeon45212 do wine red bc i have bright ref rn snd i dont like it bc its sm to keep up witj im@gonna dye it dark red Next time.
500,ItzMichaela,1,0,0,0,very scared of the red wine hangover i will have tomorrow
501,RJJPub,1,0,0,0,"@dberi21 Rendang and French red wine 🥳

(did we ever learn what's yours Dberi?)"
502,montfordestate,0,0,0,0,"Our 'Manny' Bordeaux blend wine has been exceptionally well-received by customers around NZ since its launch🤩 Wine critic @CamDouglasMS scored this stunning wine 92 points, and when you taste it, you'll understand why! 🍷https://t.co/9vRF1jANX3 #nzwine #MontfordEstate https://t.co/kwtSyUuIox"
503,cdixon9797,1,0,0,0,@BoatShoeWoodson I like ice in my red wine lol
504,Fancygirlnyc,1,0,0,0,"Excited to share this item from my #etsy shop: Red Wine Beige Nude Fascinator, Deep Red Fascinator, Bridal Flowers Hairpiece, Kentucky Derby Fascinator Headband, Wedding headpiece https://t.co/7MnO4KY5tZ https://t.co/qKKjAeMPD3"
505,WahidaAdleen,1,0,0,0,"@lady_bugg11 If darah haid impossible nk bsh smpai blkg mcm tu sbb everyone has bontot. If bocor is usually tgh seat. Utk stain in tht area tht person wld hv to seat so close to the door at a certain angle, which is uncomfortable. If merah, masam n hanyir, could be red wine was spilled, myb."
506,0Calamity,1,0,0,0,"@RaggedTP Corpulent generals safe behind lines
History's lessons drowned in red wine
Poppies for young men, death's bitter trade
All of those young lives betrayed
All for a children's crusade"
507,DrKoGirl,0,0,0,0,@Changwooklo Aging like a great red wine!
508,janesweir,1,0,0,0,"Best bit: 'Even in repose he made a dramatic photograph, and the sight of van der Byl languidly fielding questions at a press conference in his pseudo-English drawl, flashing an evil grin, his teeth discoloured by tobacco and red wine, was a memorable diversion...    1/2"
509,regsreaganm,1,0,0,0,i get some red wine in me and forget all my home training
510,Neonsigndotcom,0,0,0,0,"Wine With Bottle And Glass Logo Neon Sign

Product Details:
SKU: 10931
Size: 13 × 32 in
Color: Blue, Pink, Red And Green, White And Yellow
Backing: Black Backing
https://t.co/e3xYVBLa9N https://t.co/K2R8dE1VQU"
511,Joenonya518,1,0,0,0,"My poor woman , her cat is actively dying and will not make it through the night. She’s had him around 16 years and it’s breaking my heart there’s nothing I can do. So I cooked steak potatoes and red wine sauce , even if no one is hungry #stresscooking #lostlove #rainbowbridge"
512,Patoelpato3,0,0,0,0,@kingbdogz That is not red that is lighter wine
513,sk1nny_c0rpse,1,0,0,0,"@o4tm3algf_ only time i never count cals, fancy red wine is the shit"
514,clarajane717,1,0,0,0,YO virgin red wine (grape juice) actually slaps this is my new fave thing
515,MrDavidWhelan,1,0,0,0,"An extremely stressful day can only be remedied by making a ragu and drinking some red wine, just in case you were wondering"
516,Trattoria33C,1,0,0,0,"Our restaurant signature is Creamy Burrata Cheese from Italy! 
Wood fired Italy Napole style Pizza!
Home made unique pasta!
Red wine sauce Beef steak!"
517,MaDukes05G,1,0,0,0,"When I tell you all, I love @sherylunderwood I remember she came here &amp;did a comedy set at the Bengals stadium. She’s sat next to me &amp;my cousin after her set.I asked Sheryl what was he drinking? I was honored &amp;blessed to be to buy her a glass of red wine. Thank you again 100Fold. https://t.co/b1RbBEc4Bs"
518,marcelreich4art,0,0,0,0,@wine_red_13 Great! That’s a very unique illustration style! 🦇🧙‍♀️🐈‍⬛👍
519,cmrmimam,0,0,0,0,@JoeBiden Sweet!  Red red wine!
520,VINTAGE4MOMS,1,1,0,0,Vintage. Crystal carafe jug with pewter lid and 6 pieces tin mug wine cup white wine red wine https://t.co/WMPBZfwYAq via Etsy. https://t.co/yWhxwAQP3I
521,missadika,0,0,0,0,@Kane_Wolfe92 On my way. Red or white wine?
522,PGSweeps,0,0,0,0,"Wine as a gift   The #giftcertificates can be used towards gifts, memberships https://t.co/vXK8JNhMGV  #ad Gift certificates #Gift cards for shopping https://t.co/aBJI8f5eAj  #wine #holidays @PGSweeps #parties #foods #red  #christmas #holidays"
523,Jani__Gee,1,0,0,0,Me regularly whitening my teeth as a red wine and coffee drinker https://t.co/fZu4JhjNXR
524,estusbot,1,0,0,0,I  grab  the  red  wine  on  rainy  days  and  then  I  pour  it  cause  I'll  age  another  fuckin  thousand  days  before  I  know  it .
525,briconasty,0,0,0,0,@iamlanimora red wine? is it taylor port???
526,TFishcheese,0,0,0,0,"@Mazza6069 This reminds me of our New Year’s party in Dorset when we rang in 1991 with lots of acid house music and plenty of amphetamines. Some crafty nick had decided to make mulled wine by pouring a bottle of red into the kettle with an orange, tumeric and cloves. We went swimming after!"
527,SMontelone,1,0,0,0,@BuffaloBossBabe Red wine and chocolate is a low key great pairing
528,Bicycle247,1,0,0,0,"I have a question for my wine connoisseur friends 🍷 When using my 1990 Welch's Tom &amp; Jerry Jelly glass, featuring Tom surfing, do I enjoy red wine or white wine? #ChateudeWalmart 🥂🍾 https://t.co/LvUoAUG6uZ"
529,TheTrooper971,1,0,0,0,@dberi21 Medium rare steak with herb butter and a good salad. A good beer or red wine makes it perfect.
530,prettyvacant69,1,0,0,0,@Shithotish FFS woman.  Red wine is lush can drink it by the pint so moorish on the pallet 🤤🤤🤤😋
531,mizsewandsew,1,0,0,0,@MadOldMoai Red wine.
532,uuallan,0,0,0,0,"@DaveMWilburn Good man, stick with the classics. I would go with Bota Box Old Vine Zin, Will pair nicely with the milk chocolate and I think California Zinfandel is underrated. You can pick up a box from Total Wine for $18. 

https://t.co/qLTIFH9dko"
533,Misanfrog,1,0,0,0,"OK, I have had a LOT of red wine this evening."
534,Shithotish,1,0,0,0,"@prettyvacant69 Well done 👏👏 
I'll drink anything but red wine https://t.co/JqbCdQ5cB1"
535,DavidWilliamsDK,1,0,0,0,"@Ramon_Vega71 oh yes now we do, proper 2nd half.... Højbjerg is like red wine, gets better and better with age and during a game.

Sess should have been subbed long before... Not ready for this level. 

January window we will strengthen - will only improve."
536,giiannib,1,0,0,0,"@GettingCooked It’s in the oven and loaded with garlic
Wish me luck 
I put Worcester’s and salt and pepper and a potatoe that’s been on a bbq once in it’s life 
I didn’t have fresh vegetables so fuck it 
Half a container of beef broth and some sautéed garlic finished with a Portugal red wine 😀"
537,ChrisX53018598,1,0,0,0,@ThatEricAlper UB40--Red Red Wine
538,itsMattMichael2,1,0,0,0,@justinshanes Give them a little red wine with the dark chocolate and those kids are gonna have strong hearts.
539,MarkSuryan,1,0,0,0,"@NeilLowenthal1 Oh crap, is that actually a red wine fermentation vat that lost its vessel pressure control?"
540,prettyvacant69,1,0,0,0,@Shithotish I like to drink ale babe like red wine and saver the goodness.  I don't drink it as fast as I would cider or lager believe it or not I got 2 bottles left.
541,iamlanimora,1,0,0,0,gone sip my new bottle of red wine and play music when i get off jus vibe
542,Jerihmi,1,0,0,0,Red Wine is still so good @theestallion
543,nyladavis1990,1,0,0,0,"@silentkil_er Spinach, red wine and salmon"
544,nicktompan,0,0,0,0,Red Wine: A Tonic or a Poison for Your Health? | Nature's Real Health https://t.co/Rz5z6TB6uU
545,AndrewMerle,1,0,0,0,"What I've come to believe is the optimal diet (for me):

Eat: Lean protein (chicken, turkey, lean beef, fish/seafood, low-fat/nonfat dairy, whey protein), non-starchy veggies (big salad most days), healthy fats (nuts, olive oil)

Drink: Coffee, water, red wine"
546,KeithLy29680896,1,0,0,0,I'm an alcoholic.  I go to Catholic church for just one more sip of that rosy red wine.
547,Elle_Pletnick,1,0,0,0,"So when I go out on weekends I now have to make choices to only drink clear so they don’t stain ,
No more red wine , no more coffee during my work shift  to sip on"
548,renlyrbot,1,0,0,0,"You read my mind when you came by 
 You hurt my head like cheap red wine"
549,IanDunt,1,0,0,0,@MadsDavies Maybe if it came with a red wine bottle and a straw
550,TheHomeVintner,0,0,0,0,"📌NEW ARRIVALS THIS MONTH - Winexpert Oregon Pinot Noir
 Fresh red fruit flavours of strawberry 🍓, raspberry, and red cherry 🍒 with notes of baking spice, earth, and smoke. Supple and smooth, with bright acidity.  PRE-ORDER NOW!

#shoplocal #wine #thehomevintner https://t.co/saAr3bfHKZ"
551,natxlyp,1,0,0,0,my dad and his homies playing red red wine while they drop me off is so nostalgic to me
552,3Fingers_Neat,0,0,0,0,"Mortlach Special Release 2022 at Loch Fyne Whiskies – Scotch Whisky News: Mortlach Special Release 2022 A meaty and powerful Special Release from Mortlach, finished in Tawny Port, Red Muscato wine and virgin oak casks. Bottled at 57.9% abv. An homage to the tale that one fate ... https://t.co/qTCpknTD9b"
553,mrsDugskullery,1,0,0,0,"@MGrimnasty @mason_garry @silentkil_er Recently someone bought me an M&amp;S red wine that said 'hints of toasted oak' ??????
I don't toast oak much, but it was very nice."
554,bowlzofvolz,0,0,0,0,@katialoveswine @NotHimNope @Val_Voshchevska Obviously too much wine… a third of the red army was Ukrainian! Your SS division you all seem to love and your OUN made up the tiniest minority. Why have your leaders spent the last 30 years making it your entire national identity?
555,PrincessKetamin,0,0,0,0,Just had the most boring sex ever BUT damn!!! The view from the cottage was gorgeous: red moon over the wine hills
556,jimw153,1,0,0,0,"@PiatPod Red wine, natch."
557,ffs_geezabrek,1,0,0,0,@dberi21 Lasagne and red wine
558,DarthTrev286x,0,0,0,0,"&gt;runs red light at intersection colliding her big F-350 truck with wine mom Prius 
&gt;keeps driving 
&gt;refuses to elaborate https://t.co/iXglRFmo5G"
559,Keto_Dude,1,0,0,0,@julietgrace5 Red Wine is fine.
560,JMyawv,0,0,0,0,"Retro Wine Cooler Refrigerator Red Mini Fridge Wine Cellar with Glass Door for Beer Soda NNDCV03

https://t.co/hmaE3wivYE"
561,ThriftyNavyMom,0,0,0,0,Check out this listing I just added to my #Poshmark closet: DEVINNE Faux Fur Short Cocktail Jacket Size Large Women Junior Wine Red. https://t.co/Tpz3DCpXSx #shopmycloset @poshmarkapp
562,MaryAnnIsaksen,1,1,0,0,"@JasonGancedo Not many. White vinegar for canning (mostly), Balsamic, Red Wine, and White Wine for salad dressings, and Apple Cider Vinegar for mostly recipes hubby uses to smoke meats and a little in my hot wings recipe."
563,TheDimmeh,1,0,0,0,"Crowley and Aziraphale. 

Ignore the tongue I've had a lot of red wine. https://t.co/cn7t6Uv9jv"
564,shanoonweeb,1,0,0,0,@foxtosser How I feel after one glass of red wine these days!
565,RhysLyricBot,1,0,0,0,"Well, I miss talking late at night 
 Getting drunk on cheap red wine 
 Yeah, we were so close"
566,GAQNewsNow,1,0,0,0,@JoeBiden Awww we damn sure will. Red red wine.
567,JosPearce,0,0,0,0,@Otto_English Surely it’s his homage to Emin with his “red wine on sofa” piece?
568,ianl_1974,0,0,0,0,"Recently able to taste @Gusbourne's English sparkling Prestige Cuvée 51°N. 2014 vintage; ⅔ Chardonnay: ⅓ Pinot Noir. With 80 months on the lees it's a serious wine, with a delicate mousse and aromas of red apple, lemon, pink grapefruit. High quality, yes. Worth £195? Could be! https://t.co/8DlGRhkWow"
569,Matty_T_97,1,0,0,0,Horrible bifter smoking red wine drinking stained teeth Italian pricks https://t.co/7MQFpThQqz
570,VeromcaHodge5,0,0,0,0,Women make a slag from now on no longer hold who hand red light green wine.
571,shreeve_jo,1,0,0,0,"@mawnansmith I thought a couple of days in advance not weeks! 😩 
Brought ezzy some chocolate windmills! Been too the A’dam 360 high top thing today! It was so high but amazing views!! 😍
No clogs or tulips just far to much red wine and meals out 😋 xxx https://t.co/f467nNVDdv"
572,SoyNonormal,1,0,0,0,@spicypadtha1 and a good red wine 🍷😋
573,joanlove77,0,0,0,0,"@ultragarland Dined out, I had a great salad with crispy bbq chix, red onions, roasted reds and cheddar, so good and a cup of lemon chix noodle soup!! Oh and 2 glasses of wine!!"
574,jordanhembrough,1,0,0,0,"I'm in my kitchen cooking pasta, drinking red wine and listening to Rosemary Clooney sing 'Mambo Italiano.'

Perfect."
575,Collectparticle,0,0,0,0,"Currently on view @Tate these paintings series refers to the Roman god of wine and intoxication. He was known to be passionate about dancing and also extremely violent. 

The energy is powerfully in these paintings, made with the bright color red - evoking wine and blood."
576,giiannib,1,0,0,0,"@GettingCooked I just found out what deglazing is and that you can use red wine
Tuesday night just got a lot more interesting 💃"
577,0Ponycentral,1,0,0,0,@VampbatC Freund likes red wine best
578,sumedhathawale0,1,0,0,0,What is the difference between red wine and Twizzler? https://t.co/tt0ZAuTt5c
579,axel_red_third,0,0,0,0,@joncoopertweets Do you need cheese with this wine?
580,ItsUhMe_Mario,1,0,0,0,Red wine + water for the flight
581,redsonyanp,1,0,0,0,@silentkil_er Red wine and salmon.
582,VictorKreitner,1,0,0,0,@BuffaloBossBabe Chocolate and red wine is actually a very good combination.
583,wildwilliecptn,0,0,0,0,@VickyisGrateful It’s all coming together! You’ve been a champ all through this ordeal! I’m sure that after a few more little victories your stress will soon be in the past! How’re your boys doing? Oh! And it makes me happy to see you drink red wine!💪🏽💪🏽💪🏽
584,bigmike15216,0,0,0,0,"@joncoopertweets I say hot dog condiments are like wine pairing. People can say what's correct but if I want a red with my fish, screw them."
585,DeathRowWine,0,0,0,0,". @SnoopDogg, who purchased @deathrowmusic earlier this year, teamed up with Treasury Wine Estates, the owners of @19Crimes to create the red blend that honors the label.
https://t.co/SR3iXx08zC"
586,Sarah12930,1,0,0,0,Grace is a  manufactured building installer that likes Mostarda on their onions pizza with red wine
587,Jewels_ATX,0,0,0,0,"I’ve made two zitis (for my friend’s family and for mine) a batch of brownies, and 2 loaves of French bread and took meetings in between, so it’s wine time. A red blend from the Round Pond vineyard in Napa. https://t.co/OEhqCF3wW4"
588,AnneKJung1,1,0,0,0,"@dberi21 Well, I'd die for a good Caponata from Sicily. That comes with pane bianco and a slightly cooled sparkling red wine."
589,texasduh,1,0,0,0,There are v few things that a hot bath and red wine can't fix
590,Bmac1888,1,0,0,0,@MartyM19 Went to a good home chara.... followed by copious amounts of Red Wine..... tomorrow is another hangover
591,vanWildgoose,1,0,0,0,"Night Twitter friends, thanks for being you. I'm logging off to watch The Crown with a glass (bottle) of red wine.
Salud!"
592,redlinebeerand1,0,0,0,0,Just added Christmas Ale by #BellsBrewery to our menu https://t.co/PJDBdRN33c
593,kcAtlantaGa,1,1,0,0,"@JasonGancedo Vinegars: White wine, red wine, rice wine, balsamic, balsamic with fig, white balsamic with pear, apple cider, white, champagne, malt. I have nearly as many mustards 😂"
594,redlinebeerand1,0,0,0,0,Just added Brooklyn Black Chocolate Stout Imperial Stout by #brooklynbrewery to our menu https://t.co/z6NUUQ6h50
595,divblog,1,0,0,0,"@JasonGancedo 3 balsamic, 2 red wine vinegars, rice wine, Chinese dark, champagne, apple cider, white.  10"
596,josedesoares,0,0,0,0,"#NowPlaying 🎶 
Kingston Town
UB40
[Red Red Wine]
#Reggae

0:00 ❍─────── 3:47           
                   ★★★★
          ↻     ⊲  Ⅱ  ⊳     ↺
volume: ▁▂▃▄▅▆▇ 100% https://t.co/M3d3yUqGhT"
597,Gareth__GW,1,0,0,0,@_ror_c_ Red wine will have you
598,bohospacech1c,0,0,0,0,Check out this listing I just added to my #Poshmark closet: F21 | Wine Red Maxi Skirt | Japanese Floral | NEW without Tags | No Flaws | M. https://t.co/AkN5JyPLRT #shopmycloset @poshmarkapp
599,Kewl_CanUNot,1,0,0,0,Do you think Albert Camus drank French Sangria (shitty red wine + cola)?
600,bpdclip,1,0,0,0,you're rad like blood red wine
601,ttotheark,0,0,0,0,"old gypsy woman spoke to me, lips stained red from a bottle of wine"
602,SussexvC,1,0,0,0,"It’s amazing how much #Archetypes has become a part of my weekly routine. After work, I cook, pour a glass of red wine and sit down to listen. It’s like I am sitting with friends having deep, satisfying and thought provoking conversations.❤️
#ArchetypesWithMeghan
@spotifypodcasts"
603,RudiGourmand,0,0,0,0,"Today's #wine is a red blend (cinsault, pais/mission) from Itata Valley (S #Chile)

Light cherry rose hibiscus on nose, more with light body mild sugars acidity tannins on palate, finish is rose hibiscus strawberry

#winelover #winetasting #winelovers #winetime #wines https://t.co/uEEQtJzR9W"
604,GDirnburger,1,1,0,0,"@JasonGancedo Let me think; white wine, red wine, basic vinegar, balsamic, sherry vinegar, some old champagne vinegar, probably a couple other kinds."
605,LizadanS,0,0,0,0,#hashtag3 Burgundy Straight Bob Lace Front Wigs Brazilian 99J Short Bob T Part Lace Frontal Wigs For Women Wine Red Colored Human Hair Wig https://t.co/nOMhl3nqVW https://t.co/QHj6GciSL4
606,Winehouseportu1,0,0,0,0,"The wines from Quinta do Piloto are elegant, complex and charismatic; its character is a result from our best vines and small quantities of grapes chosen by excellence. dos Pardais 2019 Red Wine#winehouseportugal #winelovers #winesportugal #portwine #vinta https://t.co/6oV7eySMgJ https://t.co/XZZPY5yey2"
607,HermaJestar,0,0,0,0,Which kind of wine 🍇 vine🩸vein do you prefer? Red or white? https://t.co/EjQncTqtLd
608,myworldrjm,1,1,0,0,"@DobryJane @JasonGancedo I’d say - Balsamic, apple cider, white wine, red wine, rice vinegar"
609,I789DREAM,1,0,0,0,like when he was watching hannibal bleeding out on the floor while drinking his little glass of red wine
610,JasonGancedo,1,1,0,0,"@DobryJane White wine
Red wine
Cider
Rice
Balsamic"
611,nudi8009,1,0,0,0,@Je1j1j Definitely with a glass of red wine
612,sophiechxx,1,0,0,0,There is nothing in the world that red wine can’t fix 🍷
613,turntablevinyl,0,0,0,0,"The sea is wine red 
 This is the death of beauty"
614,CoreyBU92286622,1,0,0,0,@hexican @Drrramina I like pie. A company that delivered fruit pies and cheap red wine to people in their beds would be the best and should be covered by health insurance.
615,MartyMcFly1999,1,0,0,0,Red red wine
616,michaelnef44,1,0,0,0,"On deck for free movies on this 8hr flight: Jurassic World Dominion, Bullet Train and The Unbearable Weight of Massive Talent.

Bam, half the flight’s done. And then the red wine will make sure I can get just a bit of sleep, too."
617,effertzfyfk,1,1,0,0,"Hand Blown Un-Leaded Crystal White Wine &amp; Red Wine Glasses - Set Of 4 Large Wine Glass, Elegant Drinking Glassware, Enhance N LVJUPPN

https://t.co/2qqw83LcXO"
618,realestkg,0,0,0,0,I wanted a wine color and ended up with red😝
619,redlinebeerand1,0,0,0,0,Just added Blueberry Cranberry Sorcery by #bondbrosbeer to our menu https://t.co/oUo6eQ2zwg
620,SrkianFaizy9955,1,0,0,0,"""Some people say,'Shah Rukh, you work so hard. Why don't you sit back with a glass of red wine or go out on the terrace for a smoke?' But that's not me"":- Shah Rukh Khan 

 #HappyBirthdaySRK"
621,stxvie1,1,0,0,0,bajcetic. i feel like i should be watching him with a glass of red wine and a full cheeseboard. so elegant.
622,GastroVec,1,0,0,0,"Super tasty: My brother's evening pizza.  Ingredients: carrot, red wine vinegar, and evaporated milk."
623,HollyBotAgate,0,0,0,0,*cries over a glass of red wine*
624,badgerpaulo,1,0,0,0,@yogamanic @R055C089 How do you sit with a glass of red wine on there??
625,deedeejacq,1,0,0,0,@TomFitton @Twitter @elonmusk @JustTheNews I think it’s going to take him some time to go through everyone who works ( hangs out there) and cull the good from truly fair handed workers. I mean 40hrs. of actual work at work ?ohh how will they cope with the stress. Guess more red wine fountains will be needed. lmao
626,EGS1965,1,0,0,0,"@meetannacarter Manhattans to start, then red wine 🍷"
627,Keratile__,2,0,0,0,"Every time I drink red wine, I’m reminded why I don’t drink red wine 🧍🏽‍♀️🧍🏽‍♀️"
628,katietamola,1,0,0,0,A red wine float? Pls love yourselves
629,tailgatingdavem,1,0,0,0,Thinking about making Juicy Lucy’s on Sunday. But use brie in the middle and sauté some mushrooms with a little Red wine. Maybe some blueberry pocket pies…. #HTTC #Vikings
630,DadsHope,1,0,0,0,"😭 😭 😭This happened last night at a tavern💔, this guy went out with his new girlfriend then a real boyfriend of the lady came to them and asked ""what's going on, who is this guy"" then the new boyfriend was so angry he stood up and bang the red wine on the floor then went home. https://t.co/DQCe2vwc3B"
631,AaronLittle81,1,0,0,0,UB40 - Red Red Wine
632,King_Jamma,1,0,0,0,Tacos and red wine
633,trealou,1,1,0,0,Ummm been doing it … lol I use to be worried cause I would red wine in all my red sauces and on red meats and white wine on my chicken and pastas 😩 https://t.co/OwswFO1ORq
634,mtully21,1,0,0,0,"@gaffneyamy Red red wine
Amy’s gonna be fine
Let’s not burst her bubble
Begone to all that trouble!

Amy’s gonna say “cheers”
There’s no time for tears..
Three cheers for our lovely writer..
The reason our days are brighter!"
635,hourlygrocery,1,0,0,0,"GROCERY LIST: 
a bag of persimmons
red wine
bagels
cereal
apple pie"
636,hoyeonavidad,1,0,0,0,@jisunsita red wine
637,gaffneyamy,1,0,0,0,"I have red wine.
Christmas songs.
Good company.
It’s a great evening and I’m grateful for it"
638,MarionKafuko,1,0,0,0,"@drkasenene No. 1,2,4 ,7, 8 is my daily routine . 
No .5   I have  a glass of red wine with my diner . 
I will try challenge  3 &amp;6 this month ."
639,taytel1705,0,1,0,0,"He drank close to 8 bottles of red &amp; white wine in-flight, so he was getting there, to be fair

I gave him all mine since sulphites and histamine won’t let me be great, anyway https://t.co/EJ0NLaFj3m"
640,DowntownSpirits,1,0,0,0,"Teleport yourself to Italy one sip at a time with Natale Verga's Barolo, a bold red wine made from Nebbiolo grapes and sourced from Piedmonte, one of Italy's most celebrated wine regions. Uncork a bottle for a firm, opulent flavor with a spicy mineral aftertaste. https://t.co/irL9MUCWVG"
641,TheSunFootball,1,0,0,0,"""Home with a red wine is the best way to watch"" 😂

Pep Guardiola's plans for the World Cup sound delightful https://t.co/d71GT6hycq"
642,teachingdeceit,0,0,0,0,"“yes.”

draining her wine glass in a hurry. lips coated with a light tint of red as her attention focused on the ma beside her. hips still moving to grind against his knee. 

“i need a good fuck.” https://t.co/hFDGvLYOgb"
643,sleevywonder,1,0,0,0,Rewarding myself with a good book and a nice glass@of red wine after doing absolutely nothing today
644,AlexBirsan,1,0,0,0,"Gli amori difficili by Italo Calvino. If you haven't read Calvino, you are missing on one of the smartest, funniest, most surprising and most touching writers of the last century. Each page is like an exquisite glass of Italian red wine, well balanced, but full of body. https://t.co/glYxqhUFjO"
645,BoatShoeWoodson,1,0,0,0,Greg Schiano puts ice cubes in his red wine.
646,GWalter65,0,0,0,0,"Target Marketing Systems Portland Collection Wine Buffet With Two Cabinets, One Shelf and 4 Bottle Wine Rack, Red EWAD1ZF

https://t.co/5icz0tYG3W https://t.co/tA84OucRiw"
647,CeeHustle,1,0,0,0,@DSPC_nft I’m the baking soda to your red wine stain
648,TheBBWH,1,0,0,0,Leave it to NYC to have the most rough experience but actually decent red wine.
649,dekorracje,1,0,0,0,"Red Wine Velvet, Creme, Gold Metallic, Suitable for Curtains, Drapes, Bedspreads, Pillows High Quality width 112""/ 280cm, Fabric by the yard
  autor DomoweDekorracje https://t.co/CY5UCaXIUs via @Etsy"
650,dekorracje,1,0,0,0,"Red Wine Velvet, Creme, Gold Metallic, Suitable for Curtains, Drapes, Bedspreads, Pillows High Quality width 112""/ 280cm, Fabric by the yard
  autor DomoweDekorracje https://t.co/9jYhDhK9wt via @Etsy"
651,dey_rin_,1,0,0,0,Now i see how people can drink a whole bottle of red wine and not even realize when they're getting tipsy.
652,Lordoflek,1,0,0,0,@SeloSlav I drink it every day at work... however I substitute apple cider vinegar for the red wine and skip the honey.
653,Canuck_Amok,0,0,0,0,@lesighlepurr Dark red sunset or cabernet sauvignon wine? Tempranillo?!?
654,TheActualSteve,1,0,0,0,@IncognitoPengy Buy all of the alcohol now - red wine is good for repelling radiation.
655,jennyoun,1,0,0,0,"@herbivore_club I make them using impossible beef, breadcrumbs, parsley, vegan parm, tomato paste, red wine, salt, pepper, basil, oregano. Fry on all sides, then bake"
656,meiokxn,0,1,0,0,"""Red. I've noticed that it takes about three to four glasses for people to fall asleep from drinking it, but I expect your tolerance to be higher.""

Which is why she personally preferred white wine. That, and it was way sweeter than red. https://t.co/2gCHNsN13F"
657,Maze31492159,1,0,0,0,@adriancruce Depends on your weight 😅 red wine gets me drunk and tipsy in 10mins and then I'm out 😅
658,chibchenko,1,0,0,0,Just met a random Italian man and shared a glass of red wine because I didn't know where Lidl was and he felt bad for asking. Says I've to come to his tomorrow for some spaghetti and to watch the Celtic game. GET ME A TRAVEL SHOW IMMEDIATELY.
659,MrsNonchalant_,1,0,0,0,Red Wine puts me in the perfect head space everytime 🍷
660,Jimbobj47690980,1,0,0,0,@ErunekNais Vodka… and then red wine 😂
661,CorkWinesNJ,0,0,0,0,"A nice glass of red sure sounds good in the evening after a brisk day outside.  Who agrees?

Let us help discover a new favorite wine!  Come by and pay us a visit.

https://t.co/Qi5elxSeYN

🍷 1450 WASHINGTON ST HOBOKEN, NJ, 07030 https://t.co/Pz8DbNKCNe"
662,stefanxzn,1,0,0,0,i wanna pour some red wine on my babies t*tties and lick that shit up🤪🥺🙂
663,bruceaswanton,1,0,0,0,"@TV_POE I half a pound of ham, 2 cups of flour, and an onion. Mix w/ red wine until it starts talking."
664,RobertB55010559,1,0,0,0,@Channel4News @MinnieStephC4 It would be far better to watch him eat his own penis that had been carefully marinaded in Schofield's best red wine.
665,LesGuessing,1,0,0,0,"@licjulie My Ex had this years ago. And truly, it was nothing. It was ugly and made her breath smell. Actually it was kinda funny, we would joke about black hairy tongue. Seems it also had to do with drinking Red wine. Can’t remember for sure"
666,angiep903,1,0,0,0,"@thjustme81 @PoliticsVerse I’m not a super big chip eater myself, but have you tried Cheetos Crunchy Cheddar jalapeño? They’re unreal! My friend says they pair well with red wine too 😆"
667,dejadayy1,1,0,0,0,That Taylor Port Red Wine Is Sooooo Good 💯💯
668,CrowGlittering5,1,0,0,0,"The explanation is that A$ is trying to exercise autistics' ***es off and to drown them. In this case it would be a figurative ""drowning"" since the cause of death would be alcoholism. #RedInstead, but it's the wrong red since it's red wine drunk by autistics."
669,emmerichhrovz,1,0,0,0,"OliveNation Red Wine Vinegar Powder, Tangy Seasoning for Cooking, Baking, Dressings, Dusting Powder, Non-GMO, Gluten Free, Ve 2DYYWCL

https://t.co/OQQAMmy4k5"
670,brokenminor2hbh,1,0,0,0,@conor_halbleib @DavidGriscom @BenBurgis Che loved a steak and red wine I'm told
671,Sams_Booze,1,0,0,0,"Here is a traditional recipe:

1 bottle (750 ml) red wine
1/2 cup sugar*
1 orange, sliced
4 cloves
1 cinnamon stick
1/4 teaspoon cardamom seeds
1/4 teaspoon anise seeds"
672,MphoMasoleng,0,0,0,0,@emrachelz Or wine yourself red or white 😀😀
673,Reharmonization,1,0,0,0,Gochujang and sea urchin on ohmi beef steak with beef blood and red wine soaked tomato and egg pancake over grilled scallion bulbs. https://t.co/W9Df6TM89l
674,EsotericPixie,1,0,0,0,Awaiting a cooler day as reminds me of my childhood … I do follow it with possible shortcuts. You cannot make this without a hearty red wine (for both you and the food😂) https://t.co/PqlJc2Ecr4
675,DineoPamelaMasi,1,0,0,0,🤮🤮 Red wine is not meant to be cold. https://t.co/tnPUau2JWh
676,erin_mmg,0,0,0,0,Definitely wine. Red only. https://t.co/UJlawfPyUH
677,JollyMets,1,0,0,0,"@RezaC1 kinda, as if, powers that be R saying ""they're used to it"" considering New York City is run 85% by People of Color; so, why would any wealthy person care about the citizens on the street-when business is done from home. ""What say-you"", they utter, raising red wine 2 puckered lips"
678,skinnychubbyguy,1,0,0,0,There is a dude next to me drinking red wine and milk and I am now questioning evolution.
